t=168s  ax=   538 ay=   158 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=169s  ax=   538 ay=   160 az= -4161  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=170s  ax=   539 ay=   160 az= -4152  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=171s  ax=   539 ay=   159 az= -4154  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=172s  ax=   537 ay=   158 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=173s  ax=   539 ay=   161 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=174s  ax=   538 ay=   159 az= -4153  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=175s  ax=   538 ay=   157 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=176s  ax=   538 ay=   159 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=177s  ax=   539 ay=   158 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=178s  ax=   538 ay=   158 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=179s  ax=   538 ay=   159 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=180s  ax=   539 ay=   159 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=181s  ax=   537 ay=   159 az= -4160  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=182s  ax=   538 ay=   159 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=183s  ax=   540 ay=   160 az= -4153  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=184s  ax=   537 ay=   158 az= -4153  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=185s  ax=   539 ay=   159 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=186s  ax=   538 ay=   157 az= -4154  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=187s  ax=   541 ay=   160 az= -4151  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=188s  ax=   537 ay=   159 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=189s  ax=   537 ay=   159 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=190s  ax=   538 ay=   158 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=191s  ax=   539 ay=   158 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=192s  ax=   539 ay=   158 az= -4160  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=193s  ax=   538 ay=   159 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
